"","SampleSubmission$Id","season","team1","team2"
"2214","2012_1400_1424",2012,1400,1424
"2215","2012_1400_1433",2012,1400,1433
"2216","2012_1400_1435",2012,1400,1435
"2217","2012_1400_1436",2012,1400,1436
"2218","2012_1400_1438",2012,1400,1438
"2219","2012_1400_1443",2012,1400,1443
"2220","2012_1400_1452",2012,1400,1452
"2221","2012_1400_1455",2012,1400,1455
"2222","2012_1400_1458",2012,1400,1458
"2223","2012_1400_1462",2012,1400,1462
"2224","2012_1421_1424",2012,1421,1424
"2225","2012_1421_1433",2012,1421,1433
"2226","2012_1421_1435",2012,1421,1435
"2227","2012_1421_1436",2012,1421,1436
"2228","2012_1421_1438",2012,1421,1438
"2229","2012_1421_1443",2012,1421,1443
"2230","2012_1421_1452",2012,1421,1452
"2231","2012_1421_1455",2012,1421,1455
"2232","2012_1421_1458",2012,1421,1458
"2233","2012_1421_1462",2012,1421,1462
"2234","2012_1424_1433",2012,1424,1433
"2235","2012_1424_1435",2012,1424,1435
"2236","2012_1424_1436",2012,1424,1436
"2237","2012_1424_1438",2012,1424,1438
"2238","2012_1424_1443",2012,1424,1443
"2239","2012_1424_1452",2012,1424,1452
"2240","2012_1424_1455",2012,1424,1455
"2241","2012_1424_1458",2012,1424,1458
"2242","2012_1424_1462",2012,1424,1462
"2243","2012_1433_1435",2012,1433,1435
"2244","2012_1433_1436",2012,1433,1436
"2245","2012_1433_1438",2012,1433,1438
"2246","2012_1433_1443",2012,1433,1443
"2247","2012_1433_1452",2012,1433,1452
"2248","2012_1433_1455",2012,1433,1455
"2249","2012_1433_1458",2012,1433,1458
"2250","2012_1433_1462",2012,1433,1462
"2251","2012_1435_1436",2012,1435,1436
"2252","2012_1435_1438",2012,1435,1438
"2253","2012_1435_1443",2012,1435,1443
"2254","2012_1435_1452",2012,1435,1452
"2255","2012_1435_1455",2012,1435,1455
"2256","2012_1435_1458",2012,1435,1458
"2257","2012_1435_1462",2012,1435,1462
"2258","2012_1436_1438",2012,1436,1438
"2259","2012_1436_1443",2012,1436,1443
"2260","2012_1436_1452",2012,1436,1452
"2261","2012_1436_1455",2012,1436,1455
"2262","2012_1436_1458",2012,1436,1458
"2263","2012_1436_1462",2012,1436,1462
"2264","2012_1438_1443",2012,1438,1443
"2265","2012_1438_1452",2012,1438,1452
"2266","2012_1438_1455",2012,1438,1455
"2267","2012_1438_1458",2012,1438,1458
"2268","2012_1438_1462",2012,1438,1462
"2269","2012_1443_1452",2012,1443,1452
"2270","2012_1443_1455",2012,1443,1455
"2271","2012_1443_1458",2012,1443,1458
"2272","2012_1443_1462",2012,1443,1462
"2273","2012_1452_1455",2012,1452,1455
"2274","2012_1452_1458",2012,1452,1458
"2275","2012_1452_1462",2012,1452,1462
"2276","2012_1455_1458",2012,1455,1458
"2277","2012_1455_1462",2012,1455,1462
"2278","2012_1458_1462",2012,1458,1462
"2279","2013_1103_1107",2013,1103,1107
"2280","2013_1103_1112",2013,1103,1112
"2281","2013_1103_1125",2013,1103,1125
"2282","2013_1103_1129",2013,1103,1129
"2283","2013_1103_1137",2013,1103,1137
"2284","2013_1103_1139",2013,1103,1139
"2285","2013_1103_1143",2013,1103,1143
"2286","2013_1103_1153",2013,1103,1153
"2287","2013_1103_1160",2013,1103,1160
"2288","2013_1103_1161",2013,1103,1161
"2289","2013_1103_1166",2013,1103,1166
"2290","2013_1103_1172",2013,1103,1172
"2291","2013_1103_1181",2013,1103,1181
"2292","2013_1103_1195",2013,1103,1195
"2293","2013_1103_1196",2013,1103,1196
"2294","2013_1103_1207",2013,1103,1207
"2295","2013_1103_1211",2013,1103,1211
"2296","2013_1103_1217",2013,1103,1217
"2297","2013_1103_1228",2013,1103,1228
"2298","2013_1103_1231",2013,1103,1231
"2299","2013_1103_1233",2013,1103,1233
"2300","2013_1103_1235",2013,1103,1235
"2301","2013_1103_1241",2013,1103,1241
"2302","2013_1103_1242",2013,1103,1242
"2303","2013_1103_1243",2013,1103,1243
"2304","2013_1103_1247",2013,1103,1247
"2305","2013_1103_1251",2013,1103,1251
"2306","2013_1103_1254",2013,1103,1254
"2307","2013_1103_1257",2013,1103,1257
"2308","2013_1103_1266",2013,1103,1266
"2309","2013_1103_1272",2013,1103,1272
"2310","2013_1103_1274",2013,1103,1274
"2311","2013_1103_1276",2013,1103,1276
"2312","2013_1103_1277",2013,1103,1277
"2313","2013_1103_1278",2013,1103,1278
"2314","2013_1103_1279",2013,1103,1279
"2315","2013_1103_1281",2013,1103,1281
"2316","2013_1103_1285",2013,1103,1285
"2317","2013_1103_1292",2013,1103,1292
"2318","2013_1103_1299",2013,1103,1299
"2319","2013_1103_1301",2013,1103,1301
"2320","2013_1103_1307",2013,1103,1307
"2321","2013_1103_1308",2013,1103,1308
"2322","2013_1103_1314",2013,1103,1314
"2323","2013_1103_1322",2013,1103,1322
"2324","2013_1103_1323",2013,1103,1323
"2325","2013_1103_1326",2013,1103,1326
"2326","2013_1103_1328",2013,1103,1328
"2327","2013_1103_1329",2013,1103,1329
"2328","2013_1103_1332",2013,1103,1332
"2329","2013_1103_1334",2013,1103,1334
"2330","2013_1103_1338",2013,1103,1338
"2331","2013_1103_1355",2013,1103,1355
"2332","2013_1103_1361",2013,1103,1361
"2333","2013_1103_1380",2013,1103,1380
"2334","2013_1103_1387",2013,1103,1387
"2335","2013_1103_1388",2013,1103,1388
"2336","2013_1103_1393",2013,1103,1393
"2337","2013_1103_1396",2013,1103,1396
"2338","2013_1103_1417",2013,1103,1417
"2339","2013_1103_1424",2013,1103,1424
"2340","2013_1103_1433",2013,1103,1433
"2341","2013_1103_1434",2013,1103,1434
"2342","2013_1103_1437",2013,1103,1437
"2343","2013_1103_1443",2013,1103,1443
"2344","2013_1103_1455",2013,1103,1455
"2345","2013_1103_1458",2013,1103,1458
"2346","2013_1107_1112",2013,1107,1112
"2347","2013_1107_1125",2013,1107,1125
"2348","2013_1107_1129",2013,1107,1129
"2349","2013_1107_1137",2013,1107,1137
"2350","2013_1107_1139",2013,1107,1139
"2351","2013_1107_1143",2013,1107,1143
"2352","2013_1107_1153",2013,1107,1153
"2353","2013_1107_1160",2013,1107,1160
"2354","2013_1107_1161",2013,1107,1161
"2355","2013_1107_1166",2013,1107,1166
"2356","2013_1107_1172",2013,1107,1172
"2357","2013_1107_1181",2013,1107,1181
"2358","2013_1107_1195",2013,1107,1195
"2359","2013_1107_1196",2013,1107,1196
"2360","2013_1107_1207",2013,1107,1207
"2361","2013_1107_1211",2013,1107,1211
"2362","2013_1107_1217",2013,1107,1217
"2363","2013_1107_1228",2013,1107,1228
"2364","2013_1107_1231",2013,1107,1231
"2365","2013_1107_1233",2013,1107,1233
"2366","2013_1107_1235",2013,1107,1235
"2367","2013_1107_1241",2013,1107,1241
"2368","2013_1107_1242",2013,1107,1242
"2369","2013_1107_1243",2013,1107,1243
"2370","2013_1107_1247",2013,1107,1247
"2371","2013_1107_1251",2013,1107,1251
"2372","2013_1107_1254",2013,1107,1254
"2373","2013_1107_1257",2013,1107,1257
"2374","2013_1107_1266",2013,1107,1266
"2375","2013_1107_1272",2013,1107,1272
"2376","2013_1107_1274",2013,1107,1274
"2377","2013_1107_1276",2013,1107,1276
"2378","2013_1107_1277",2013,1107,1277
"2379","2013_1107_1278",2013,1107,1278
"2380","2013_1107_1279",2013,1107,1279
"2381","2013_1107_1281",2013,1107,1281
"2382","2013_1107_1285",2013,1107,1285
"2383","2013_1107_1292",2013,1107,1292
"2384","2013_1107_1299",2013,1107,1299
"2385","2013_1107_1301",2013,1107,1301
"2386","2013_1107_1307",2013,1107,1307
"2387","2013_1107_1308",2013,1107,1308
"2388","2013_1107_1314",2013,1107,1314
"2389","2013_1107_1322",2013,1107,1322
"2390","2013_1107_1323",2013,1107,1323
"2391","2013_1107_1326",2013,1107,1326
"2392","2013_1107_1328",2013,1107,1328
"2393","2013_1107_1329",2013,1107,1329
"2394","2013_1107_1332",2013,1107,1332
"2395","2013_1107_1334",2013,1107,1334
"2396","2013_1107_1338",2013,1107,1338
"2397","2013_1107_1355",2013,1107,1355
"2398","2013_1107_1361",2013,1107,1361
"2399","2013_1107_1380",2013,1107,1380
"2400","2013_1107_1387",2013,1107,1387
"2401","2013_1107_1388",2013,1107,1388
"2402","2013_1107_1393",2013,1107,1393
"2403","2013_1107_1396",2013,1107,1396
"2404","2013_1107_1417",2013,1107,1417
"2405","2013_1107_1424",2013,1107,1424
"2406","2013_1107_1433",2013,1107,1433
"2407","2013_1107_1434",2013,1107,1434
"2408","2013_1107_1437",2013,1107,1437
"2409","2013_1107_1443",2013,1107,1443
"2410","2013_1107_1455",2013,1107,1455
"2411","2013_1107_1458",2013,1107,1458
"2412","2013_1112_1125",2013,1112,1125
"2413","2013_1112_1129",2013,1112,1129
"2414","2013_1112_1137",2013,1112,1137
"2415","2013_1112_1139",2013,1112,1139
"2416","2013_1112_1143",2013,1112,1143
"2417","2013_1112_1153",2013,1112,1153
"2418","2013_1112_1160",2013,1112,1160
"2419","2013_1112_1161",2013,1112,1161
"2420","2013_1112_1166",2013,1112,1166
"2421","2013_1112_1172",2013,1112,1172
"2422","2013_1112_1181",2013,1112,1181
"2423","2013_1112_1195",2013,1112,1195
"2424","2013_1112_1196",2013,1112,1196
"2425","2013_1112_1207",2013,1112,1207
"2426","2013_1112_1211",2013,1112,1211
"2427","2013_1112_1217",2013,1112,1217
"2428","2013_1112_1228",2013,1112,1228
"2429","2013_1112_1231",2013,1112,1231
"2430","2013_1112_1233",2013,1112,1233
"2431","2013_1112_1235",2013,1112,1235
"2432","2013_1112_1241",2013,1112,1241
"2433","2013_1112_1242",2013,1112,1242
"2434","2013_1112_1243",2013,1112,1243
"2435","2013_1112_1247",2013,1112,1247
"2436","2013_1112_1251",2013,1112,1251
"2437","2013_1112_1254",2013,1112,1254
"2438","2013_1112_1257",2013,1112,1257
"2439","2013_1112_1266",2013,1112,1266
"2440","2013_1112_1272",2013,1112,1272
"2441","2013_1112_1274",2013,1112,1274
"2442","2013_1112_1276",2013,1112,1276
"2443","2013_1112_1277",2013,1112,1277
"2444","2013_1112_1278",2013,1112,1278
"2445","2013_1112_1279",2013,1112,1279
"2446","2013_1112_1281",2013,1112,1281
"2447","2013_1112_1285",2013,1112,1285
"2448","2013_1112_1292",2013,1112,1292
"2449","2013_1112_1299",2013,1112,1299
"2450","2013_1112_1301",2013,1112,1301
"2451","2013_1112_1307",2013,1112,1307
"2452","2013_1112_1308",2013,1112,1308
"2453","2013_1112_1314",2013,1112,1314
"2454","2013_1112_1322",2013,1112,1322
"2455","2013_1112_1323",2013,1112,1323
"2456","2013_1112_1326",2013,1112,1326
"2457","2013_1112_1328",2013,1112,1328
"2458","2013_1112_1329",2013,1112,1329
"2459","2013_1112_1332",2013,1112,1332
"2460","2013_1112_1334",2013,1112,1334
"2461","2013_1112_1338",2013,1112,1338
"2462","2013_1112_1355",2013,1112,1355
"2463","2013_1112_1361",2013,1112,1361
"2464","2013_1112_1380",2013,1112,1380
"2465","2013_1112_1387",2013,1112,1387
"2466","2013_1112_1388",2013,1112,1388
"2467","2013_1112_1393",2013,1112,1393
"2468","2013_1112_1396",2013,1112,1396
"2469","2013_1112_1417",2013,1112,1417
"2470","2013_1112_1424",2013,1112,1424
"2471","2013_1112_1433",2013,1112,1433
"2472","2013_1112_1434",2013,1112,1434
"2473","2013_1112_1437",2013,1112,1437
"2474","2013_1112_1443",2013,1112,1443
"2475","2013_1112_1455",2013,1112,1455
"2476","2013_1112_1458",2013,1112,1458
"2477","2013_1125_1129",2013,1125,1129
"2478","2013_1125_1137",2013,1125,1137
"2479","2013_1125_1139",2013,1125,1139
"2480","2013_1125_1143",2013,1125,1143
"2481","2013_1125_1153",2013,1125,1153
"2482","2013_1125_1160",2013,1125,1160
"2483","2013_1125_1161",2013,1125,1161
"2484","2013_1125_1166",2013,1125,1166
"2485","2013_1125_1172",2013,1125,1172
"2486","2013_1125_1181",2013,1125,1181
"2487","2013_1125_1195",2013,1125,1195
"2488","2013_1125_1196",2013,1125,1196
"2489","2013_1125_1207",2013,1125,1207
"2490","2013_1125_1211",2013,1125,1211
"2491","2013_1125_1217",2013,1125,1217
"2492","2013_1125_1228",2013,1125,1228
"2493","2013_1125_1231",2013,1125,1231
"2494","2013_1125_1233",2013,1125,1233
"2495","2013_1125_1235",2013,1125,1235
"2496","2013_1125_1241",2013,1125,1241
"2497","2013_1125_1242",2013,1125,1242
"2498","2013_1125_1243",2013,1125,1243
"2499","2013_1125_1247",2013,1125,1247
"2500","2013_1125_1251",2013,1125,1251
"2501","2013_1125_1254",2013,1125,1254
"2502","2013_1125_1257",2013,1125,1257
"2503","2013_1125_1266",2013,1125,1266
"2504","2013_1125_1272",2013,1125,1272
"2505","2013_1125_1274",2013,1125,1274
"2506","2013_1125_1276",2013,1125,1276
"2507","2013_1125_1277",2013,1125,1277
"2508","2013_1125_1278",2013,1125,1278
"2509","2013_1125_1279",2013,1125,1279
"2510","2013_1125_1281",2013,1125,1281
"2511","2013_1125_1285",2013,1125,1285
"2512","2013_1125_1292",2013,1125,1292
"2513","2013_1125_1299",2013,1125,1299
"2514","2013_1125_1301",2013,1125,1301
"2515","2013_1125_1307",2013,1125,1307
"2516","2013_1125_1308",2013,1125,1308
"2517","2013_1125_1314",2013,1125,1314
"2518","2013_1125_1322",2013,1125,1322
"2519","2013_1125_1323",2013,1125,1323
"2520","2013_1125_1326",2013,1125,1326
"2521","2013_1125_1328",2013,1125,1328
"2522","2013_1125_1329",2013,1125,1329
"2523","2013_1125_1332",2013,1125,1332
"2524","2013_1125_1334",2013,1125,1334
"2525","2013_1125_1338",2013,1125,1338
"2526","2013_1125_1355",2013,1125,1355
"2527","2013_1125_1361",2013,1125,1361
"2528","2013_1125_1380",2013,1125,1380
"2529","2013_1125_1387",2013,1125,1387
"2530","2013_1125_1388",2013,1125,1388
"2531","2013_1125_1393",2013,1125,1393
"2532","2013_1125_1396",2013,1125,1396
"2533","2013_1125_1417",2013,1125,1417
"2534","2013_1125_1424",2013,1125,1424
"2535","2013_1125_1433",2013,1125,1433
"2536","2013_1125_1434",2013,1125,1434
"2537","2013_1125_1437",2013,1125,1437
"2538","2013_1125_1443",2013,1125,1443
"2539","2013_1125_1455",2013,1125,1455
"2540","2013_1125_1458",2013,1125,1458
"2541","2013_1129_1137",2013,1129,1137
"2542","2013_1129_1139",2013,1129,1139
"2543","2013_1129_1143",2013,1129,1143
"2544","2013_1129_1153",2013,1129,1153
"2545","2013_1129_1160",2013,1129,1160
"2546","2013_1129_1161",2013,1129,1161
"2547","2013_1129_1166",2013,1129,1166
"2548","2013_1129_1172",2013,1129,1172
"2549","2013_1129_1181",2013,1129,1181
"2550","2013_1129_1195",2013,1129,1195
"2551","2013_1129_1196",2013,1129,1196
"2552","2013_1129_1207",2013,1129,1207
"2553","2013_1129_1211",2013,1129,1211
"2554","2013_1129_1217",2013,1129,1217
"2555","2013_1129_1228",2013,1129,1228
"2556","2013_1129_1231",2013,1129,1231
"2557","2013_1129_1233",2013,1129,1233
"2558","2013_1129_1235",2013,1129,1235
"2559","2013_1129_1241",2013,1129,1241
"2560","2013_1129_1242",2013,1129,1242
"2561","2013_1129_1243",2013,1129,1243
"2562","2013_1129_1247",2013,1129,1247
"2563","2013_1129_1251",2013,1129,1251
"2564","2013_1129_1254",2013,1129,1254
"2565","2013_1129_1257",2013,1129,1257
"2566","2013_1129_1266",2013,1129,1266
"2567","2013_1129_1272",2013,1129,1272
"2568","2013_1129_1274",2013,1129,1274
"2569","2013_1129_1276",2013,1129,1276
"2570","2013_1129_1277",2013,1129,1277
"2571","2013_1129_1278",2013,1129,1278
"2572","2013_1129_1279",2013,1129,1279
"2573","2013_1129_1281",2013,1129,1281
"2574","2013_1129_1285",2013,1129,1285
"2575","2013_1129_1292",2013,1129,1292
"2576","2013_1129_1299",2013,1129,1299
"2577","2013_1129_1301",2013,1129,1301
"2578","2013_1129_1307",2013,1129,1307
"2579","2013_1129_1308",2013,1129,1308
"2580","2013_1129_1314",2013,1129,1314
"2581","2013_1129_1322",2013,1129,1322
"2582","2013_1129_1323",2013,1129,1323
"2583","2013_1129_1326",2013,1129,1326
"2584","2013_1129_1328",2013,1129,1328
"2585","2013_1129_1329",2013,1129,1329
"2586","2013_1129_1332",2013,1129,1332
"2587","2013_1129_1334",2013,1129,1334
"2588","2013_1129_1338",2013,1129,1338
"2589","2013_1129_1355",2013,1129,1355
"2590","2013_1129_1361",2013,1129,1361
"2591","2013_1129_1380",2013,1129,1380
"2592","2013_1129_1387",2013,1129,1387
"2593","2013_1129_1388",2013,1129,1388
"2594","2013_1129_1393",2013,1129,1393
"2595","2013_1129_1396",2013,1129,1396
"2596","2013_1129_1417",2013,1129,1417
"2597","2013_1129_1424",2013,1129,1424
"2598","2013_1129_1433",2013,1129,1433
"2599","2013_1129_1434",2013,1129,1434
"2600","2013_1129_1437",2013,1129,1437
"2601","2013_1129_1443",2013,1129,1443
"2602","2013_1129_1455",2013,1129,1455
"2603","2013_1129_1458",2013,1129,1458
"2604","2013_1137_1139",2013,1137,1139
"2605","2013_1137_1143",2013,1137,1143
"2606","2013_1137_1153",2013,1137,1153
"2607","2013_1137_1160",2013,1137,1160
"2608","2013_1137_1161",2013,1137,1161
"2609","2013_1137_1166",2013,1137,1166
"2610","2013_1137_1172",2013,1137,1172
"2611","2013_1137_1181",2013,1137,1181
"2612","2013_1137_1195",2013,1137,1195
"2613","2013_1137_1196",2013,1137,1196
"2614","2013_1137_1207",2013,1137,1207
"2615","2013_1137_1211",2013,1137,1211
"2616","2013_1137_1217",2013,1137,1217
"2617","2013_1137_1228",2013,1137,1228
"2618","2013_1137_1231",2013,1137,1231
"2619","2013_1137_1233",2013,1137,1233
"2620","2013_1137_1235",2013,1137,1235
"2621","2013_1137_1241",2013,1137,1241
"2622","2013_1137_1242",2013,1137,1242
"2623","2013_1137_1243",2013,1137,1243
"2624","2013_1137_1247",2013,1137,1247
"2625","2013_1137_1251",2013,1137,1251
"2626","2013_1137_1254",2013,1137,1254
"2627","2013_1137_1257",2013,1137,1257
"2628","2013_1137_1266",2013,1137,1266
"2629","2013_1137_1272",2013,1137,1272
"2630","2013_1137_1274",2013,1137,1274
"2631","2013_1137_1276",2013,1137,1276
"2632","2013_1137_1277",2013,1137,1277
"2633","2013_1137_1278",2013,1137,1278
"2634","2013_1137_1279",2013,1137,1279
"2635","2013_1137_1281",2013,1137,1281
"2636","2013_1137_1285",2013,1137,1285
"2637","2013_1137_1292",2013,1137,1292
"2638","2013_1137_1299",2013,1137,1299
"2639","2013_1137_1301",2013,1137,1301
"2640","2013_1137_1307",2013,1137,1307
"2641","2013_1137_1308",2013,1137,1308
"2642","2013_1137_1314",2013,1137,1314
"2643","2013_1137_1322",2013,1137,1322
"2644","2013_1137_1323",2013,1137,1323
"2645","2013_1137_1326",2013,1137,1326
"2646","2013_1137_1328",2013,1137,1328
"2647","2013_1137_1329",2013,1137,1329
"2648","2013_1137_1332",2013,1137,1332
"2649","2013_1137_1334",2013,1137,1334
"2650","2013_1137_1338",2013,1137,1338
"2651","2013_1137_1355",2013,1137,1355
"2652","2013_1137_1361",2013,1137,1361
"2653","2013_1137_1380",2013,1137,1380
"2654","2013_1137_1387",2013,1137,1387
"2655","2013_1137_1388",2013,1137,1388
"2656","2013_1137_1393",2013,1137,1393
"2657","2013_1137_1396",2013,1137,1396
"2658","2013_1137_1417",2013,1137,1417
"2659","2013_1137_1424",2013,1137,1424
"2660","2013_1137_1433",2013,1137,1433
"2661","2013_1137_1434",2013,1137,1434
"2662","2013_1137_1437",2013,1137,1437
"2663","2013_1137_1443",2013,1137,1443
"2664","2013_1137_1455",2013,1137,1455
"2665","2013_1137_1458",2013,1137,1458
"2666","2013_1139_1143",2013,1139,1143
"2667","2013_1139_1153",2013,1139,1153
"2668","2013_1139_1160",2013,1139,1160
"2669","2013_1139_1161",2013,1139,1161
"2670","2013_1139_1166",2013,1139,1166
"2671","2013_1139_1172",2013,1139,1172
"2672","2013_1139_1181",2013,1139,1181
"2673","2013_1139_1195",2013,1139,1195
"2674","2013_1139_1196",2013,1139,1196
"2675","2013_1139_1207",2013,1139,1207
"2676","2013_1139_1211",2013,1139,1211
"2677","2013_1139_1217",2013,1139,1217
"2678","2013_1139_1228",2013,1139,1228
"2679","2013_1139_1231",2013,1139,1231
"2680","2013_1139_1233",2013,1139,1233
"2681","2013_1139_1235",2013,1139,1235
"2682","2013_1139_1241",2013,1139,1241
"2683","2013_1139_1242",2013,1139,1242
"2684","2013_1139_1243",2013,1139,1243
"2685","2013_1139_1247",2013,1139,1247
"2686","2013_1139_1251",2013,1139,1251
"2687","2013_1139_1254",2013,1139,1254
"2688","2013_1139_1257",2013,1139,1257
"2689","2013_1139_1266",2013,1139,1266
"2690","2013_1139_1272",2013,1139,1272
"2691","2013_1139_1274",2013,1139,1274
"2692","2013_1139_1276",2013,1139,1276
"2693","2013_1139_1277",2013,1139,1277
"2694","2013_1139_1278",2013,1139,1278
"2695","2013_1139_1279",2013,1139,1279
"2696","2013_1139_1281",2013,1139,1281
"2697","2013_1139_1285",2013,1139,1285
"2698","2013_1139_1292",2013,1139,1292
"2699","2013_1139_1299",2013,1139,1299
"2700","2013_1139_1301",2013,1139,1301
"2701","2013_1139_1307",2013,1139,1307
"2702","2013_1139_1308",2013,1139,1308
"2703","2013_1139_1314",2013,1139,1314
