ID,Season,team,score,Oscore,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf,Ofgm,Ofga,Ofgm3,Ofga3,Oftm,Ofta,Oor,Odr,Oast,Oto,Ostl,Oblk,Opf,Margin,Win,fgp,fgp3,ftp,atr,Ofgp,Ofgp3,Oftp,Oatr,Num.T.W.p,Num.H.W.p,Num.A.W.p,Num.N.W.p,SeedNum.ThisYr,SeedNum.LastYr,Num.TR.W.ThisYr,Num.TR.G.ThisYr,Num.TR.W.LastYr,Num.TR.G.LastYr,Win.first,Rb.Margin,St.Margin,Tur.Margin,Pf.Margin,blk.Margin,Conference,Team_Name,Rank,Pyth,Adjust.O,Adjust.O.Rank,Adjust.D,Adjust.D.Rank,Adjust.T,Adjust.T.Rank,Luck,Luck.Rank,SOS.Pyth,SOS.Pyth.Rank,SOS.Opp.O,SOS.OppO.Rank,SOS.OppD,SOS.OppD.Rank,NCSOS.Pyth,NCSOS.Pyth.Rank
2003_1374,2003,1374,0.550362961,0.573682923,0.209106259,0.392497565,-0.549335483,-0.005727936,1.300502983,1.256082607,0.693574801,0.655002044,-0.353465325,0.488778033,0.568979774,1.472632275,-0.271297348,0.631820262,1.016244793,1.594766648,1.419291145,-0.489538194,-0.415883098,0.813045773,0.278236443,1.378219355,0.686162235,0.591897665,0.970205653,1.131848256,0.028694215,0.566666667,0.43377675,0.308687616,0.710562414,-0.599566886,0.433909649,0.36163522,0.684391081,0.465515588,0.566666667,0.526315789,0.625,0.666666667,20,20,0,0,0,0,0,0.224114539,0.032908916,-0.146132458,-1.182487504,0.808605814,WAC,SMU,134,0.5613,102.7,130,100.5,149,69.5,118,0.069,31,0.5335,130,101.7,153,100.5,114,0.5944,73
2003_1375,2003,1375,0.11620242,0.300991,0.155437077,0.319311783,1.116508618,1.066310689,-0.619554948,-0.672138489,-0.537712754,-1.799234234,-0.59095298,-1.212717235,0.986128377,-1.854149741,-0.389452041,0.700573811,-0.631082514,0.001200361,-1.011423112,-0.626702212,-0.509053288,-0.330783475,1.020391251,0.996411137,0.958904572,-0.627217349,0.172887073,-0.930470362,-0.13743844,0.461538462,0.433936955,0.357913669,0.692783505,0.296297696,0.484285714,0.396593674,0.678714859,0.021317973,0.461538462,0.444444444,0.5,0.5,20,20,0,0,0,0,0,-1.613229472,1.204107189,-1.703167323,0.42943017,-1.754232512,SB,South Alabama,162,0.4886,103.1,122,103.5,208,66.9,240,-0.001,166,0.5725,108,103,110,100.4,107,0.592,75
2003_1376,2003,1376,-0.698567931,-0.505929193,-0.272638542,0.194690586,-0.887591296,-0.210609293,-0.759211717,-0.736875379,-0.428417768,-0.855181751,0.164960106,-0.902709486,0.994521709,0.034963693,-1.043522665,-0.396501309,-0.578339095,-0.02072945,0.009011241,-0.430753615,-0.750831765,-0.320484893,0.723080557,0.021385317,0.690247086,-0.219326238,-1.47577401,-0.218690564,-0.213723843,0.428571429,0.421482412,0.295687885,0.6827853,0.657630882,0.440185063,0.345849802,0.728682171,-0.494176208,0.428571429,0.5,0.2,0,20,20,0,0,0,0,0,-0.921441536,0.92761365,-1.249519947,-0.742551129,0.810432198,SEC,South Carolina,85,0.6749,100.8,167,94.6,35,67.2,222,-0.028,238,0.7189,15,106.5,4,98.2,46,0.5131,139
2003_1378,2003,1378,-0.305809298,-0.312565829,0.15927059,0.513244771,-0.146469008,0.006458316,-0.996021021,-0.57831691,0.552158377,1.174005778,1.1128275,0.119853388,1.130913355,1.165142252,-0.368352989,-0.242595088,1.190476435,0.427265266,1.42573078,-0.447082665,-0.334130224,2.035830822,0.595461344,0.64115725,-0.208420061,0.056530757,-1.216299505,-1.296725986,-0.020891297,0.5,0.428395821,0.335968379,0.637735849,0.603950785,0.399172088,0.313131313,0.680580762,0.572422653,0.5,0.52173913,0.333333333,0.5,20,20,0,0,0,0,0,-0.207534692,0.842538715,0.256540562,0.752983289,1.687096552,CUSA,South Florida,121,0.5904,100.3,178,97.1,73,69,136,0.006,149,0.6121,84,102.9,111,98.9,73,0.5525,112
2003_1379,2003,1379,-0.49197732,0.045823165,-0.592847036,0.125644358,-1.772220021,-1.240794042,0.862523722,1.047643411,0.673609047,0.943232793,-0.224592714,0.271958751,-0.542471046,0.144505697,-0.114436807,0.64723054,0.553469835,-0.659718779,-0.458417384,-0.863191899,-0.479873128,-0.09611784,0.7130219,-0.628030879,-0.120384486,1.354432632,0.064967703,0.501548618,-0.471340526,0.448275862,0.411334552,0.284671533,0.687045124,-0.397898943,0.446884273,0.334008097,0.64874552,-0.476634729,0.448275862,0.5,0,0.5,20,20,0,0,0,0,0,0.460898201,-1.362808956,0.308473683,-0.518865593,0.095308366,CUSA,Southern Miss,165,0.4827,97.7,229,98.3,98,68.7,150,0.049,60,0.5812,100,102.1,140,99.2,79,0.4632,186
2003_1380,2003,1380,-0.429109186,0.319445907,0.398604852,1.524190804,-0.794687077,0.042847818,-1.404151624,-0.971325081,1.397099273,0.410169874,-0.259180103,0.372338048,-0.268363901,0.804254404,-0.356631293,0.646007502,1.142998865,-1.192756031,-0.724391551,-0.000150525,0.538517763,2.354171456,1.376707003,0.283511081,0.057095232,0.53786148,-1.623770579,-1.621134794,-0.634078389,0.259259259,0.409307876,0.289205703,0.627083333,-0.475823511,0.431119311,0.317567568,0.644518272,0.101861924,0.259259259,0.352941176,0.1,0,20,20,0,0,0,0,0,-0.719828955,-0.582466448,0.250081823,1.033395992,1.578528165,SWAC,Southern,313,0.1109,90.5,303,108.4,287,70.1,93,-0.108,319,0.1831,326,93.5,325,106.5,323,0.154,327
2003_1381,2003,1381,-0.488041631,0.546413731,-0.417034199,-1.327368313,-0.019294178,-0.557741703,-0.432536319,-0.68527351,-1.830780198,-1.14785303,-0.215972473,0.039652378,0.281088484,-0.209399239,0.723928722,-0.146568129,-0.695291894,3.246812431,2.993534045,0.270139444,0.349992964,0.476625406,-0.687742832,1.620796757,-0.316825713,-1.05632823,-0.721301989,-0.325803058,-0.867235462,0.346153846,0.464852608,0.382075472,0.716942149,-0.25982846,0.453371593,0.369158879,0.688495575,1.433356128,0.346153846,0.352941176,0.285714286,0.5,20,20,0,0,0,0,0,-1.292886657,0.952154497,0.27727176,0.912602828,0.19297389,MCon,Southern Utah,258,0.2431,99.9,188,110.2,303,65.8,273,0.005,152,0.3967,239,100,207,103.7,268,0.4846,162
2003_1382,2003,1382,1.710859664,1.594211789,1.552823557,2.439739129,3.018608795,2.862611062,-0.290855539,-0.895433848,0.629240705,-0.803873947,1.024703774,-1.415847428,0.834892968,-0.779579413,0.474827659,1.248965211,0.555601947,1.805942609,1.228964177,0.660268822,0.452090777,0.521481455,1.981716606,1.299433532,1.243214833,-1.750729883,1.228526938,-0.549753911,0.240095821,0.481481481,0.424703892,0.371742112,0.759259259,1.806968748,0.468451243,0.377896613,0.717647059,0.051081283,0.481481481,0.4375,0.571428571,0.5,20,20,0,0,0,0,0,-1.367633314,1.865801129,-2.084458756,0.878303534,-1.34774498,A10,St. Bonaventure,87,0.6632,111.7,21,105.3,241,72.9,26,-0.069,298,0.6457,65,104.1,66,98.8,65,0.6787,29
2003_1383,2003,1383,1.108953017,1.192445688,0.751761322,0.214107222,0.940510346,0.889961565,0.858458949,0.971490484,0.24531142,-0.820061198,1.072849419,1.555451462,1.460071861,0.503325979,1.737332437,0.83930865,0.051677223,-0.34382867,-0.804529222,1.354555827,1.173138776,0.113291409,-0.43643115,0.351930348,1.372417147,0.591897665,0.098371318,0.943192057,0.028694215,0.466666667,0.459601874,0.3568,0.693181818,-0.256084394,0.468324452,0.366803279,0.716253444,-0.648508702,0.466666667,0.409090909,0.4,1,20,20,0,0,0,0,0,-0.099787641,0.727687553,0.164591605,0.754229568,0.399495782,NEC,St. Francis NY,234,0.3027,99.8,189,107.3,276,72.4,34,-0.028,235,0.3067,295,97.3,290,104.5,290,0.4565,193
2003_1384,2003,1384,-0.243466658,-0.008709114,-0.106519645,-0.051051215,-0.089459602,-0.302006181,-0.364529544,-0.249003167,-0.968735235,-0.484464799,-0.047826452,0.340406165,0.339841809,-0.789761202,-0.853631193,0.88605054,0.166948348,-1.364713599,-0.860339385,-1.165560855,-1.108004513,-0.641800672,0.905393719,0.721127822,0.894489619,0.945403295,0.548127126,-0.061477065,-0.208214342,0.5,0.43514377,0.35908142,0.678635548,-0.317454516,0.466624685,0.314159292,0.681069959,-0.128234662,0.5,0.5,0.555555556,0,20,20,0,0,0,0,0,-0.980933773,-0.391047844,-0.425149984,-0.705162769,-0.997688033,NEC,St. Francis PA,254,0.2615,94.3,275,103.2,197,70.8,72,0.049,58,0.2997,300,97.1,294,104.6,293,0.4584,190
2003_1385,2003,1385,0.296549591,-0.06086007,0.465731313,1.760156867,-0.36860911,0.060823706,0.069893041,0.399950991,2.83763916,-1.129014419,-0.934325935,-1.141238351,1.98594788,0.999775958,0.415222163,-0.178320075,-0.636248786,-0.974298141,-1.111263065,0.587278178,0.738619652,0.601912991,0.572200699,-0.184056324,1.634692731,-0.865106405,2.470027939,-0.127305378,0.310628697,0.551724138,0.405582923,0.31758034,0.664556962,-0.034023686,0.450352338,0.347345133,0.68373494,-1.126458005,0.551724138,0.666666667,0.428571429,0,20,20,0,0,0,0,0,0.298149323,2.148732331,-2.171196179,0.473859839,-0.407262148,BE,St. John's,69,0.7305,104.6,98,95.9,61,67.6,200,0.035,78,0.6695,48,105.2,31,98.9,71,0.4969,157
2003_1386,2003,1386,0.164125225,-2.047835328,-0.143753191,-0.427980846,1.420306756,1.219042889,-0.097778834,0.011335539,-0.311797522,0.566460573,0.242337036,-1.121879487,0.115971383,1.973014531,-0.2366658,-2.14313054,-0.434764181,-0.8956533,-0.644944722,-0.390212526,0.002925898,1.299943822,-0.624779506,-1.245734607,0.195135013,-0.74673099,-0.937140728,0.17627931,1.778815808,0.793103448,0.445500634,0.367507886,0.682804674,0.896150226,0.369152971,0.329875519,0.653333333,-1.132603681,0.793103448,0.6875,0.888888889,1,7,20,0,1,0,0,0,-0.008201507,0.608582644,-1.038507476,-0.356419613,2.264296897,A10,Saint Joseph's,17,0.8886,107,62,89.3,6,65.6,278,-0.05,279,0.6208,77,103.9,74,99.6,89,0.6561,33
2003_1387,2003,1387,-1.515256518,-1.774459538,-1.218370606,-1.438566538,-0.506218023,-0.512770556,-1.240996163,-1.107405912,-1.722281435,-0.940628309,-0.672845275,-2.167258166,-0.753172623,-0.592796252,-0.623724278,-1.664311183,-1.490159731,-1.210232662,-1.033543341,-0.532106338,-0.74426307,-0.820001665,-0.167110604,-1.477373506,-1.500782298,-1.486577335,-0.135453983,-0.9946902,0.076569882,0.551724138,0.434723172,0.341719078,0.662698413,1.061800902,0.416440217,0.330415755,0.71588785,-0.200069529,0.551724138,0.578947368,0.428571429,0.666666667,20,20,0,0,0,0,0,-0.93682746,0.44430001,-0.548696146,0.275314753,-0.460164307,CUSA,Saint Louis,80,0.6894,102.5,132,95.7,55,60.3,324,0.026,96,0.6628,53,104.5,56,98.6,58,0.5738,92
2003_1388,2003,1388,-0.588285951,-0.900990549,-1.250448738,-1.860376217,-0.698870501,-1.152548771,1.27408196,1.236063023,-1.200595604,0.396913073,-1.158452215,1.104389921,-0.516133349,0.085521541,1.657883592,-1.334090937,-1.077596016,-1.446167183,-1.87291636,0.997193634,1.083476099,-1.000972621,-0.976832508,-1.882741577,0.076815201,0.170678479,-0.636508198,1.780941231,0.198918808,0.482758621,0.448056537,0.372315036,0.709815078,-1.391474838,0.417821782,0.359801489,0.691642651,-1.548557415,0.482758621,0.5,0.333333333,0.75,20,20,0,0,0,0,0,0.508765518,-0.52086046,0.813591618,-0.0134781,0.412721321,WCC,Saint Mary's,145,0.5311,96.5,249,95.5,51,67,238,-0.044,274,0.5139,144,101.8,144,101.3,149,0.4622,188
2003_1389,2003,1389,0.669745534,1.586062375,1.123333015,2.076514127,0.484566149,0.722663239,-0.707494743,-0.918986299,1.446476944,-0.921789698,-0.392687424,0.000934649,0.800751509,0.498410632,1.739369587,1.126049897,0.323201715,0.244696887,-0.629400777,1.501704965,1.497303836,0.757030953,1.241101402,1.205777064,1.141693513,-0.214041621,1.467919507,-0.409205445,-0.67348223,0.344827586,0.419753086,0.337860781,0.709615385,-0.359842273,0.470800722,0.389233954,0.701369863,0.050433832,0.344827586,0.428571429,0.333333333,0.166666667,20,20,0,0,0,0,0,-0.707064337,0.772865277,-0.885441436,1.881724998,-0.327908909,MAAC,Saint Peter's,230,0.3141,99.5,195,106.5,267,73,23,-0.033,259,0.4244,223,99.8,215,102.5,216,0.4504,200
2003_1390,2003,1390,0.449944386,-0.560507562,0.509192008,0.494160879,0.543160912,0.427326243,-0.129248042,0.051982512,1.127980577,1.107918715,0.591781237,-0.340655636,-1.17542538,0.094083757,-0.379923437,-0.494692376,0.479808797,-0.600100916,0.398505249,-0.139991181,-0.237731988,-0.271251023,-0.803645144,-1.151086455,-1.049767529,-0.315233508,-1.417182992,0.565203472,0.844811314,0.741935484,0.441912173,0.357737105,0.675465839,0.558227918,0.407696598,0.303236797,0.704361874,-0.259256208,0.741935484,0.823529412,0.7,0.5,4,8,1,2,1,2,1,1.659434058,-0.697729263,0.545479166,-0.807076203,0.832525553,P10,Stanford,37,0.8122,108.7,45,95.7,58,67.1,227,0.066,36,0.6786,40,105,41,98.4,54,0.5851,81
2003_1391,2003,1391,0.297475636,2.160254115,0.370113805,1.995396881,-0.602544262,-0.102514896,0.383544975,-0.094197561,1.617399652,-2.324541656,-1.11175924,-0.154680838,2.89561142,-1.16335453,-0.230397647,2.155448011,0.225042548,1.799444887,0.670312144,0.270139444,-0.021833026,-0.071259192,1.471966928,2.977220689,2.234634857,0.164987353,3.190775156,-0.712790133,-1.460566374,0.230769231,0.396510229,0.310195228,0.746691871,-0.777555468,0.511486486,0.401574803,0.725746269,0.517692007,0.230769231,0.25,0.125,0.5,20,20,0,0,0,0,0,-1.154071437,2.143203588,-1.85682208,0.389165781,-2.727835713,ASun,Stetson,296,0.1535,95.4,262,110.7,307,73.9,14,-0.013,194,0.3671,262,99.1,236,103.9,273,0.3747,270
2003_1392,2003,1392,-0.944581581,-0.465025404,-0.989505474,-1.150938302,-1.523465448,-1.628139871,0.332539894,0.457473325,-0.322201513,-1.042791545,-0.632617481,0.449911389,-0.188938111,-0.93308946,-1.184724015,0.479580261,-0.288632489,-1.226869071,-0.942073205,-1.523543869,-1.227062096,0.101756997,-0.648475381,-0.661440336,0.540992927,0.462064116,0.005226624,0.375611014,-0.463770442,0.423076923,0.434750186,0.335311573,0.686514886,-0.763457647,0.465083799,0.325301205,0.649321267,-0.894947594,0.423076923,0.470588235,0.375,0,20,20,0,0,0,0,0,-0.374570588,-0.467942497,-0.064183255,-1.362335104,-0.839635565,AE,Stony Brook,263,0.2328,95.5,260,105.9,251,66.7,244,0.044,66,0.3358,279,97.2,293,103.1,249,0.3275,298
2003_1393,2003,1393,1.81942981,0.005816952,2.181911364,1.558039729,-0.808957631,-0.700291757,0.908252415,1.024090959,1.446476944,2.073549454,0.765298357,-0.734702199,0.958777692,3.447618429,-1.520070227,0.283988269,2.366831281,0.75588835,2.044157726,-0.831659941,-0.594825277,3.032094402,-0.448753006,1.28299003,-0.258424268,-0.391604744,-0.185559404,0.371440895,1.603271697,0.827586207,0.470066519,0.330434783,0.693430657,0.986426185,0.390074707,0.306870229,0.664233577,1.116080392,0.827586207,0.85,1,0.333333333,3,20,6,6,0,0,1,0.891704055,1.019289227,-0.380323501,-1.655987452,3.190084685,BE,Syracuse,5,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003_1394,2003,1394,0.942002624,1.914831384,0.94258508,0.838800147,-1.769044431,-1.67735358,1.573663527,1.284979654,0.410536705,0.049847894,-0.195140222,1.184059094,0.48672512,-0.90019445,0.110433199,2.302777043,1.252392623,0.264358097,0.080837931,0.023947617,0.196133934,0.274773186,0.293943423,1.87916322,1.266839468,1.485328524,-0.441867907,1.850999236,-0.695169498,0.423076923,0.44753886,0.315315315,0.733438486,-0.836609347,0.485406091,0.356540084,0.678119349,0.421522919,0.423076923,0.352941176,0.5,1,20,20,0,0,0,0,0,-0.032871586,-0.651180818,-0.047110504,-1.44286388,-0.57410742,ind,texas am corpus christi,251,0.2665,97.4,230,106.4,265,73.8,15,0.019,119,0.3783,251,98.2,270,102.5,213,0.3783,268
2003_1395,2003,1395,1.215351123,2.042323712,0.64101539,1.241368623,0.651662686,1.228891691,1.498370312,1.83665054,0.772287716,1.154494359,0.455123594,0.280255407,-0.096611458,-0.9730334,1.087481624,2.305407919,1.657523233,0.223631304,0.636875582,0.336711724,0.654047714,0.429251926,1.725802946,2.500473049,-0.126723048,0.056530757,2.572028261,0.859344858,-0.555312925,0.321428571,0.425307557,0.323001631,0.681318681,0.054513673,0.47410817,0.332110092,0.667192429,1.948480925,0.321428571,0.368421053,0.222222222,0,20,20,0,0,0,0,0,-0.128211709,-0.114554305,0.319953637,0.248240423,-2.230497281,CUSA,TCU,177,0.4497,104.3,102,106.1,256,72.6,30,-0.028,239,0.6147,82,103,108,98.9,70,0.5156,135
2003_1396,2003,1396,-0.514449334,-0.554270034,-0.194008931,0.808741701,1.525806922,2.105540174,-1.779070452,-1.783361274,0.581508956,-0.983957114,-1.689506985,-2.748669394,1.612830504,0.2467449,-1.590691423,-0.708873937,-0.922165035,3.913478694,3.072130607,-1.525888553,-1.560423328,-0.461506818,0.7716974,2.03131236,-0.019155314,-2.554915459,-1.112509703,-2.662237521,-0.012443395,0.5,0.4071991,0.331529093,0.668831169,0.655679183,0.438131313,0.390080429,0.689583333,1.490959253,0.5,0.444444444,0.555555556,0.666666667,20,20,0,0,0,0,0,-0.460707212,3.030382463,-2.158440676,0.806573272,0.808605814,A10,Temple,65,0.7345,106.4,72,97.4,79,64.5,297,0.027,90,0.6971,30,105.3,23,98,36,0.7902,6
2003_1397,2003,1397,-0.193592546,-0.72001006,-0.256026652,-0.897495192,-0.003945492,-0.393403068,-0.001421945,-0.322183999,-0.348370735,0.74475457,1.19020443,0.079752883,-0.860404676,0.034963693,-0.895829298,-0.635910988,-0.30009845,0.345811682,0.556380154,-0.626702212,-0.929418139,-1.177326971,-1.51937133,0.501208749,-1.168359968,-0.341929346,-0.749245397,-0.578035705,0.403340305,0.607142857,0.456521739,0.371549894,0.727767695,0.684651676,0.423101882,0.340740741,0.726546906,1.291196644,0.607142857,0.647058824,0.555555556,0.5,20,20,0,0,0,0,0,1.468163317,-0.433585311,0.969937646,-0.312584984,0.426891543,SEC,Tennessee,66,0.7332,107,63,98,91,65.6,277,0.026,94,0.6805,39,104.5,57,97.8,33,0.3963,253
2003_1398,2003,1398,0.439808679,4.333955809,0.804476385,1.515507253,0.530802743,1.007254238,-0.70932389,-0.526602455,-0.520471855,-1.082294663,-0.190973772,1.20737908,1.057807433,0.509027781,1.67825509,3.670727114,1.938148798,1.427515287,0.175153805,2.665234222,2.186556921,1.327865055,2.554963204,4.363787376,0.240096542,0.757820539,0.137119511,-1.14041085,-3.06896781,0.04,0.423597679,0.326415094,0.666666667,-0.844658704,0.511731135,0.407809111,0.741556535,3.002285368,0.04,0,0.090909091,0,20,20,0,0,0,0,0,-2.689154206,0.29890988,0.76828407,2.436207276,0.384154155,OVC,Tennessee St.,325,0.0449,90.3,304,117.9,326,77,2,-0.007,182,0.426,220,101.8,150,104.4,288,0.4247,227
2003_1399,2003,1399,0.681784113,-0.00085075,0.385535984,-0.753125808,-0.891522979,-1.295947336,1.487482528,1.33027283,0.016671334,0.867878349,1.176196538,1.549643803,-0.094730194,0.203489853,0.618937151,-0.558073358,0.14090612,0.087407206,0.754010309,1.028725592,0.899552661,0.239971079,-1.909772962,0.665286302,0.09653517,1.324838778,-1.738827473,1.368933441,0.603202215,0.586206897,0.47761194,0.366995074,0.721518987,-0.192598061,0.414129111,0.321678322,0.710914454,0.362272254,0.586206897,0.526315789,0.833333333,0.5,20,20,0,0,0,0,0,1.399097617,-0.993173031,1.150336908,-0.591063807,1.100449392,OVC,Tennessee Tech,126,0.5796,101.7,150,98.9,113,70.1,94,-0.017,206,0.4371,204,101.7,154,104,277,0.6372,42
2003_1400,2003,1400,1.601875493,-0.229695815,1.604504992,1.614532097,-0.317497229,-0.404827679,1.182624574,1.080448611,2.493298909,1.661791242,0.513156292,-0.842558729,-0.505786396,0.523689556,0.707698682,-0.122890248,0.862549961,-0.183636619,-0.184177787,-0.234805018,0.118288591,0.88444928,-0.589574206,-1.338114406,-0.412662595,-0.096723129,-0.178401487,0.836885786,1.598902093,0.785714286,0.448512586,0.34893617,0.714714715,0.879972018,0.411338963,0.346153846,0.658743633,-0.850744851,0.785714286,0.777777778,1,0.6,1,6,4,5,2,3,1,2.07300106,-0.327241642,-0.345883641,-0.069560641,0.563870348,B12,Texas,8,0.9177,120.2,1,97.4,80,70.9,67,-0.009,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003_1401,2003,1401,0.398662537,0.647345157,0.308777597,0.749885023,0.623157982,0.429168922,0.07751449,0.129097798,-0.568500074,1.505699893,1.306269825,-0.020498379,-0.751291359,-0.9730334,0.349014792,0.954453305,1.34947109,0.14217772,0.556380154,-0.349108366,-0.107920817,0.750567705,1.889884791,1.700767329,-0.065450288,0.117832311,0.496232225,0.949181143,-0.164138331,0.5,0.427102238,0.362799263,0.69047619,0.835895759,0.436438196,0.331481481,0.668421053,1.277373123,0.5,0.555555556,0.333333333,0.5,20,20,0,0,0,0,0,-0.822287808,-0.667541383,0.034594803,-0.480832606,-1.134666838,B12,Texas A&M,92,0.6443,102.9,126,97.8,85,72.3,36,0.022,112,0.6738,43,104.9,48,98.5,55,0.3669,278
2003_1402,2003,1402,0.327314848,-0.282129003,-0.359389522,-0.646696977,1.333664107,1.369795227,0.773324543,0.723579123,-0.325394272,-0.399192674,0.382761835,0.912952262,1.711840736,0.107367525,0.540469156,-0.754982468,-0.681023142,0.876768382,1.128792088,0.42319521,0.439744065,0.299337212,-0.608480756,-0.587279591,1.26439554,0.378931524,-0.601248828,0.35859075,0.514346554,0.555555556,0.443983402,0.354892206,0.706840391,-0.347621176,0.42926156,0.342342342,0.695286195,-1.214251564,0.555555556,0.523809524,0.666666667,0,20,20,0,0,0,0,0,-0.144002859,1.071768401,-0.259571402,0.180387472,0.413700991,Slnd,texas state,204,0.377,99.9,186,104.4,223,68.4,171,-0.035,262,0.3136,291,95.9,314,102.6,219,0.4632,187
2003_1403,2003,1403,0.672554536,-0.515597361,1.806062587,1.216491058,-2.30522521,-2.426222183,-0.452938351,-0.166878011,-0.016175552,-0.109845563,1.506160228,-2.205975894,1.180014348,-0.637034369,-1.551306525,0.057237034,0.107325352,0.30236977,0.322406775,-1.449686321,-1.504863123,-0.036655954,0.70363382,-0.151884255,1.14366551,-1.610871522,-0.143804886,-0.230668736,1.00571245,0.6,0.467141292,0.321656051,0.660596026,3.15582505,0.437758112,0.348134991,0.692783505,-0.863318492,0.6,0.625,0.6,0.5,20,20,0,0,0,0,0,-0.432944168,2.037841553,-2.631924962,-1.182487504,-0.495432413,B12,Texas Tech,28,0.8339,107.7,55,93.6,26,67.3,216,-0.026,231,0.7007,27,105.5,20,98,35,0.4196,233
2003_1404,2003,1404,0.783108818,1.733863107,1.061849929,0.677072637,0.993719126,1.449767504,-0.585551561,-0.482775268,-0.805305878,-0.760876562,1.167636159,0.250180029,1.071810309,-0.458853065,0.742863769,1.860789945,0.698586723,0.264358097,0.577845601,0.440129039,0.759215246,0.719328671,1.175824908,1.387549255,1.010227055,0.756390169,-0.264892989,-0.817599132,-0.691213958,0.416666667,0.456737589,0.332103321,0.676789588,0.553495389,0.486140725,0.336206897,0.667876588,0.25612217,0.416666667,0.333333333,0.555555556,0,20,20,0,0,0,0,0,-1.691535493,0.310820371,-0.586324881,1.338734269,-0.271700365,OVC,Tennessee Martin,236,0.3009,98.7,204,106.2,258,71,65,0.043,69,0.4561,186,102.4,126,104,280,0.6426,37
2003_1405,2003,1405,0.079855173,0.112500187,0.016637468,-0.366466935,1.833133494,1.285226842,-0.844680822,-0.659909332,-0.389084312,-0.921789698,-0.205915524,0.639777175,0.194984474,-0.297875473,0.618937151,-0.145298051,-1.068001511,-0.423784257,-1.002455452,0.71340601,0.612172288,-1.13023759,-0.378342405,-0.454301705,0.550094451,-0.480386305,-0.987246149,0.17627931,-0.019181452,0.448275862,0.449842271,0.3875,0.664206642,-0.581099906,0.465039578,0.37254902,0.707503828,-0.751612453,0.448275862,0.444444444,0.5,0.333333333,20,20,0,0,0,0,0,-0.036921897,0.485370669,0.078874622,0.401661626,0.254014844,MAC,Toledo,133,0.5617,102.3,138,100.1,136,68.9,142,-0.044,273,0.5731,106,103.8,75,101.1,140,0.6456,35
